timestamp,interface,raw_tc_output
1776299321.458931,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.475043,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.4887695,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.502427,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.5145607,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.527616,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.5399814,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.5523937,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.5669463,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299321.5795138,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 1 direct_qlen 1000 |  Sent 1084 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 10 delay 5ms |  Sent 994 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
