timestamp,interface,raw_tc_output
1775919359.4695954,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.5729144,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.6758947,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.7785857,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.8817298,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.9849703,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.0879636,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.1907964,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.293398,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.3971133,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.4994886,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.6019175,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.7049086,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.8088875,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919360.9123142,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919361.0149126,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919361.117456,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919361.2217143,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919361.3249316,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919361.5903242,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919361.7029033,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919361.8055093,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115718 bytes 1428 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
