timestamp,interface,raw_tc_output
1775919158.6560116,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919158.7582045,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919158.8643806,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919158.9672306,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919159.0709834,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919159.174447,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919159.277087,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 2603 bytes 24 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919159.3869584,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 50835 bytes 60 pkt (dropped 0, overlimits 18 requeues 0)  |  backlog 48448b 16p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 50835 bytes 60 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 48448b 16p requeues 0"
1775919159.4897275,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 114423 bytes 102 pkt (dropped 5, overlimits 39 requeues 0)  |  backlog 21590b 8p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 114423 bytes 102 pkt (dropped 5, overlimits 0 requeues 0)  |  backlog 21590b 8p requeues 0"
1775919159.59383,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 173767 bytes 142 pkt (dropped 5, overlimits 64 requeues 0)  |  backlog 48376b 16p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 173767 bytes 142 pkt (dropped 5, overlimits 0 requeues 0)  |  backlog 48376b 16p requeues 0"
1775919159.6965334,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 237283 bytes 184 pkt (dropped 5, overlimits 85 requeues 0)  |  backlog 45420b 15p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 237283 bytes 184 pkt (dropped 5, overlimits 0 requeues 0)  |  backlog 45420b 15p requeues 0"
1775919159.800774,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 302385 bytes 227 pkt (dropped 5, overlimits 107 requeues 0)  |  backlog 48625b 19p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 302385 bytes 227 pkt (dropped 5, overlimits 0 requeues 0)  |  backlog 48625b 19p requeues 0"
1775919159.906277,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 367664 bytes 272 pkt (dropped 5, overlimits 130 requeues 0)  |  backlog 50028b 19p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 367664 bytes 272 pkt (dropped 5, overlimits 0 requeues 0)  |  backlog 50028b 19p requeues 0"
1775919160.0109668,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 432902 bytes 317 pkt (dropped 7, overlimits 154 requeues 0)  |  backlog 45420b 16p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 432902 bytes 317 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 45420b 16p requeues 0"
1775919160.1154704,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 499518 bytes 361 pkt (dropped 7, overlimits 178 requeues 0)  |  backlog 28766b 13p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 499518 bytes 361 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 28766b 13p requeues 0"
1775919160.2192667,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 563106 bytes 403 pkt (dropped 7, overlimits 206 requeues 0)  |  backlog 33308b 14p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 563106 bytes 403 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 33308b 14p requeues 0"
1775919160.3229158,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 628208 bytes 446 pkt (dropped 7, overlimits 233 requeues 0)  |  backlog 34Kb 14p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 628208 bytes 446 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 34Kb 14p requeues 0"
1775919160.4266584,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 693310 bytes 489 pkt (dropped 7, overlimits 258 requeues 0)  |  backlog 34Kb 13p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 693310 bytes 489 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 34Kb 13p requeues 0"
1775919160.5334437,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 757097 bytes 532 pkt (dropped 7, overlimits 282 requeues 0)  |  backlog 34Kb 13p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 757097 bytes 532 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 34Kb 13p requeues 0"
1775919160.636036,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 823779 bytes 577 pkt (dropped 7, overlimits 306 requeues 0)  |  backlog 33308b 12p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 823779 bytes 577 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 33308b 12p requeues 0"
1775919160.7397773,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 885853 bytes 618 pkt (dropped 7, overlimits 329 requeues 0)  |  backlog 37920b 14p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 885853 bytes 618 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 37920b 14p requeues 0"
1775919160.8423417,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 951025 bytes 662 pkt (dropped 7, overlimits 353 requeues 0)  |  backlog 34Kb 12p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 951025 bytes 662 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 34Kb 12p requeues 0"
1775919160.946842,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1016127 bytes 705 pkt (dropped 7, overlimits 376 requeues 0)  |  backlog 37850b 14p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1016127 bytes 705 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 37850b 14p requeues 0"
1775919161.0488932,s1-eth3,"qdisc htb 5: root refcnt 7 r2q 10 default 0x1 direct_packets_stat 0 direct_qlen 1000 |  Sent 1081229 bytes 748 pkt (dropped 7, overlimits 399 requeues 0)  |  backlog 36336b 13p requeues 0 | qdisc netem 10: parent 5:1 limit 20 delay 5ms |  Sent 1081229 bytes 748 pkt (dropped 7, overlimits 0 requeues 0)  |  backlog 36336b 13p requeues 0"
