timestamp,interface,raw_tc_output
1776014855.3754961,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.3878622,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4003115,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4139273,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4268074,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4404695,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4532802,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4661474,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4789445,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.4924574,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.5046132,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.5165489,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.5284667,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.5410922,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.5542824,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.5664618,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.5795255,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.591569,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6047614,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6185153,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1357 bytes 13 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6311421,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6440563,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6571672,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6695662,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6820776,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.6942868,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.7074971,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.719862,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.7321963,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.7442136,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1568 bytes 14 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.7570708,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1678 bytes 15 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.7703025,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1678 bytes 15 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.7821128,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1678 bytes 15 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.795236,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1678 bytes 15 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.8074856,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1678 bytes 15 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.820103,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.8322186,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.8444626,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.8565605,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.8686733,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.8805332,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.8936677,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.9058123,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.9190001,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.931466,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1877 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.944198,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2057 bytes 18 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.956203,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2057 bytes 18 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.9694679,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 2057 bytes 18 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
